,time (min),LS,time (min).1,UV
347,2.75307021555889,0.000556622130931605,2.8905379626259102,4.23291236788971e-06
348,2.7612599983522403,9.557365904946129e-05,2.8987277454192597,2.09766427171451e-06
349,2.76944978114559,0.0017884172865969398,2.90691752821261,3.19367674015653e-06
350,2.77763956393894,0.00159536909374974,2.91510731100596,5.3918818989949505e-06
351,2.7858293467322897,0.00140232090090199,2.9232970937993104,6.85341006058518e-06
352,2.79401912952564,0.000376651728621226,2.93148687659266,5.71129920628821e-06
353,2.8022089123189904,0.000599713024442445,2.9396766593860097,1.1472646999317e-07
354,2.81039869511234,0.000811139621937102,2.9478664421793597,-8.7719441044701e-06
355,2.8185884779056902,0.00081382555287976,2.95605622497271,-1.6601880205244502e-05
356,2.82677826069904,0.000229020310126825,2.9642460077660604,-2.4356145507928303e-05
357,2.83496804349239,-0.000355784932625558,2.9724357905594103,-3.19146423472563e-05
358,2.84315782628574,-0.00175251686490432,2.9806255733527593,-3.83846481561308e-05
359,2.85134760907909,0.000466685366300734,2.9888153561461097,-4.4446639278276204e-05
360,2.85953739187244,0.000308701790779767,2.99700513893946,-4.922001851020921e-05
361,2.8677271746657995,0.000150718215258801,3.00519492173281,-5.23292881878834e-05
362,2.87591695745915,-0.00034967960602718903,3.0133847045261604,-5.49850621811235e-05
363,2.8841067402525002,-0.00136662416893548,3.02157448731951,-5.76085106099568e-05
364,2.8922965230458497,0.000405153927570555,3.0297642701128598,-6.04419507864197e-05
365,2.9004863058392,0.00138477834649765,3.0379540529062097,-6.55107700841344e-05
366,2.9086760886325496,0.0010086481956923,3.04614383569956,-7.130464605259599e-05
367,2.9168658714259,0.000632518044886939,3.0543336184929104,-7.24410008844775e-05
368,2.9250556542192503,-0.000181516836071721,3.06252340128626,-6.972923700874821e-05
369,2.9332454370126,0.000196738154312545,3.0707131840796102,-6.866738153681229e-05
370,2.94143521980595,0.000248733086781409,3.0789029668729704,-7.248472277612059e-05
371,2.9496250025992996,-0.00010400481578274,3.0870927496663203,-8.11176774332214e-05
372,2.95781478539265,-0.00045674271834744197,3.0952825324596698,-8.89386754623183e-05
373,2.966004568186,-0.0005873358533592451,3.10347231525302,-8.9665308137977e-05
374,2.9741943509793503,-0.0007179289883716,3.11166209804637,-8.69549665344783e-05
375,2.9823841337727006,-0.0016681914228500801,3.1198518808397204,-8.40550338308982e-05
376,2.99057391656605,-0.0018468245092826898,3.12804166363307,-8.23985966579704e-05
377,2.9987636993593996,-0.000290358076432731,3.1362314464264203,-8.304919245846859e-05
378,3.00695348215275,0.000432921878496655,3.1444212292197697,-8.493464746490931e-05
379,3.0151432649461003,0.000821831014784142,3.15261101201312,-8.70118373902879e-05
380,3.02333304773945,0.0009721914552359179,3.1608007948064705,-9.077864201297759e-05
381,3.0315228305328,0.0008910272597114651,3.16899057759982,-9.670998506716221e-05
382,3.03971261332615,0.0008098630641864599,3.1771803603931703,-0.000103149735482413
383,3.0479023961195,0.0004971742326841219,3.18537014318652,-0.00011153936170179099
384,3.05609217891285,0.00010870912175411999,3.19355992597987,-0.00012011560485888799
385,3.0642819617062003,0.00144426011351268,3.20174970877322,-0.000124135802986262
386,3.0724717444995497,0.0016017294374725,3.20993949156657,-0.00012444893263634598
387,3.0806615272929,0.00157861764083172,3.21812927435992,-0.00012671100653010502
388,3.0888513100862496,0.0015555058441903901,3.2263190571532703,-0.00013518500304246102
389,3.09704109287961,0.000238688534489504,3.2345088399466198,-0.000146770791166668
390,3.1052308756729596,4.0485647729896205e-05,3.24269862273997,-0.000153169567994347
391,3.11342065846631,0.0005242019877775941,3.2508884055333196,-0.000152906779385604
392,3.12161044125966,0.000729365099602346,3.25907818832667,-0.000152197865425172
393,3.12980022405301,0.0007377465497003241,3.2672679711200203,-0.00015150718557424198
394,3.1379900068463598,0.0005120956261744981,3.2754577539133702,-0.00015033343567739398
395,3.14617978963971,0.000286444702648121,3.28364753670672,-0.000149851136232225
396,3.1543695724330596,-0.000173238594502612,3.2918373195000696,-0.000151983375401663
397,3.16255935522641,-0.000328111214668436,3.30002710229342,-0.000154176474766615
398,3.1707491380197594,0.0019512081872867198,3.3082168850867797,-0.00015434353894908302
399,3.17893892081311,0.00182475448101457,3.3164066678801296,-0.000155182028252699
400,3.18712870360646,0.00169830077474188,3.32459645067348,-0.00015872823600449399
401,3.1953184863998105,0.0011939108622771,3.3327862334668303,-0.000164355688765776
402,3.20350826919316,0.00082312803873073,3.3409760162601803,-0.00017040158755179
403,3.2116980519865095,0.00045234521518491697,3.3491657990535293,-0.000175919299234416
404,3.21988783477986,0.000761786827938271,3.3573555818468797,-0.000181297356014547
405,3.22807761757321,0.00018745193432437199,3.36554536464023,-0.000186736579733059
406,3.23626740036656,-0.000386882959290078,3.37373514743358,-0.00019296544809521102
407,3.2444571831599105,-0.0005355915559733139,3.3819249302269303,-0.000195291663163061
408,3.2526469659532595,0.00019735808786459498,3.3901147130202802,-0.00018805325160655502
409,3.26083674874661,0.00024520317995522796,3.3983044958136297,-0.000174457358295155
410,3.26902653153996,0.000293048272044758,3.40649427860698,-0.000158263324698268
411,3.27721631433331,0.000541071395576756,3.41468406140033,-0.000141191160701817
412,3.2854060971266605,0.000551576374140387,3.4228738441936803,-0.000126030242260773
413,3.29359587992001,0.000122361572857157,3.43106362698703,-0.00011379642078513501
414,3.3017856627133595,-0.00030685322842552204,3.43925340978038,-0.000104461039926002
415,3.30997544550671,0.00060938230506893,3.4474431925737297,-0.000100498448845649
416,3.3181652283000695,0.00123750804926479,3.45563297536708,-0.000103060351711354
417,3.32635501109342,0.0023747032299636104,3.4638227581604304,-0.000106926959568447
