,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
196,,,27.0603455462226,16539.605487702,23.6943448181557,0.0723968593209549,23.6925862577357,0.0351777678003513
197,,,27.068535329015997,16607.3864892333,23.702534600949,0.0716323596118181,23.700776040529103,0.0349501137176324
198,,,27.076725111809303,18968.1650634082,23.7107243837424,0.0696642793287361,23.708965823322398,0.034720986744611
199,,,27.0849148946027,24910.4471691481,23.718914166535697,0.0671588436219502,23.7171556061158,0.0344939836158916
200,,,27.093104677396003,35414.278157632405,23.7271039493291,0.0667216565511854,23.7253453889091,0.0342661247404312
201,,,27.1012944601894,24028.9293885708,23.735293732122397,0.0678989898019354,23.7335351717025,0.0340267377115683
202,,,27.1094842429827,17136.9136158361,23.7434835149158,0.0685938409784916,23.7417249544958,0.033766006777088
203,,,27.1176740257761,16691.8988114376,23.751673297709104,0.0686372202481034,23.7499147372892,0.0334946087003858
204,,,27.1258638085694,16634.7447959222,23.7598630805025,0.0685314801699766,23.7581045200825,0.0332247302984925
205,,,27.1340535913628,17016.0764975798,23.768052863295804,0.0684257400918503,23.7662943028759,0.0329542019431952
206,,,27.142243374156102,16982.0168374173,23.7762426460892,0.0678610912808664,23.774484085669197,0.0326706332276327
207,,,27.1504331569495,16779.5429165993,23.7844324288825,0.0692979497744742,23.782673868462602,0.0323702380019988
208,,,27.1586229397428,16832.054742918997,23.792622211675898,0.0695519353734251,23.790863651255897,0.0320686208808056
209,,,27.1668127225362,16686.4440995218,23.8008119944692,0.0669770226896085,23.799053434049302,0.0317692691544072
210,,,27.1750025053295,16853.0212465421,23.8090017772626,0.0644021100057919,23.807243216842604,0.0314685869595501
211,,,27.183192288122896,17149.761738209,23.8171915600559,0.0620077366771191,23.815432999636002,0.0311649142292667
212,,,27.191382070916198,17498.4398230575,23.8253813428493,0.060227683028745996,23.8236227824293,0.0308456737018748
213,,,27.199571853709603,17419.4766129659,23.8335711256426,0.0597960982454353,23.831812565222698,0.0305054695645837
